NU_ANO;CO_CURSO;CO_IES;CO_CATEGAD;CO_ORGACAD;CO_GRUPO;CO_MODALIDADE;CO_MUNIC_CURSO;CO_UF_CURSO;CO_REGIAO_CURSO;NU_ANO;NT_GER;NT_FG;NT_CE_D1;NT_CE_D2;NT_CE_D3;TP_SEXO;NU_IDADE;QE_I01;QE_I02;QE_I04;QE_I05;QE_I08;QE_I10;QE_I11;QE_I14;QE_I15;QE_I23;QE_I25;QE_I26
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;12.3;0;20;0;M;20;A;A;D;D;D;D;A;A;A;C;E;C
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;18.6;0;35;30;M;20;A;A;D;D;D;D;A;A;A;D;E;C
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;11.7;30;15;10;M;20;A;A;D;D;D;D;A;A;A;D;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;10.3;0;0;0;M;20;A;A;D;D;D;D;A;A;A;D;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;15;25;0;0;M;20;A;A;D;D;D;D;A;A;A;D;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;13.9;0;0;15;M;20;A;A;D;D;D;E;A;A;A;D;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;1.6;0;0;0;M;18;A;A;D;D;D;E;A;A;A;D;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;11.2;0;25;10;M;19;A;A;D;D;D;E;A;A;C;D;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;28.3;0;0;0;M;19;A;A;D;D;D;E;A;A;D;D;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;5.4;0;0;0;M;19;A;A;D;D;D;E;A;A;D;D;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;28.5;0;0;0;M;19;A;B;D;E;D;E;A;A;D;D;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;16.6;0;0;0;M;19;A;B;D;E;E;E;A;A;D;D;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;16.3;0;10;0;M;19;A;B;D;E;E;E;A;A;D;E;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;10;70;70;0;M;19;A;C;D;E;E;E;A;A;D;E;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;8.5;0;0;0;M;19;A;C;D;E;E;E;A;A;D;E;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;8.8;60;5;10;M;19;A;C;D;E;E;E;A;A;D;E;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;8.5;0;0;0;M;19;A;D;D;E;E;E;A;A;D;E;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;9.1;0;70;0;M;19;A;D;D;E;E;E;A;A;E;E;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;8.1;0;5;0;M;20;A;D;D;E;E;E;A;A;E;E;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;8.5;0;0;0;M;20;A;D;D;E;E;E;A;A;E;E;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;19.6;0;0;0;M;20;A;D;D;E;E;E;A;A;E;E;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;1;25;5;20;M;20;A;D;E;E;E;E;A;A;E;E;E;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;31.2;0;0;0;M;20;A;D;E;E;E;E;A;A;E;E;G;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;10.7;30;20;10;M;20;A;D;E;E;F;E;A;A;E;E;H;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;8.6;50;0;10;M;20;A;F;E;F;F;E;A;A;E;E;H;F
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;5.2;0;0;0;M;20;B;F;F;F;F;E;A;C;E;E;H;I
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;30.1;80;0;0;M;20;B;F;F;F;F;E;H;F;E;E;H;I
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;3.4;20;70;20;M;19;B;F;F;F;F;E;H;F;E;E;H;I
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;11.5;0;50;0;M;19;;;;;;;;;;;;
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;12.7;15;0;0;M;19;;;;;;;;;;;;
2021;594;6;1;10028;4004;1;3146107;31;3;2021;10.5;14.7;0;10;10;M;19;;;;;;;;;;;;
2021;595;6;1;10028;3202;1;3146107;31;3;2021;10.5;41.8;0;0;0;M;19;B;D;C;F;C;E;A;A;A;E;H;F
2021;595;6;1;10028;3202;1;3146107;31;3;2021;10.5;15.1;5;0;25;M;19;E;E;E;F;F;E;H;A;E;E;H;I
2021;595;6;1;10028;3202;1;3146107;31;3;2021;10.5;8.8;0;0;0;M;19;;;;;;;;;;;;
2021;595;6;1;10028;3202;1;3146107;31;3;2021;10.5;8.5;0;0;0;M;19;;;;;;;;;;;;
2021;595;6;1;10028;3202;1;3146107;31;3;2021;10.5;16.1;25;0;0;M;20;;;;;;;;;;;;
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;2.2;0;0;0;M;19;A;A;D;D;B;A;A;A;A;C;A;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;13.1;0;0;0;M;19;A;A;D;D;B;A;A;A;A;C;A;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;7.5;0;0;0;M;19;A;A;D;D;B;A;A;A;A;C;A;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;30;0;0;0;M;19;A;A;D;D;B;A;A;A;A;C;A;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;4.2;0;0;10;M;19;A;A;D;D;C;A;A;A;A;C;A;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;20;0;0;0;M;19;A;A;D;D;C;A;A;A;A;C;A;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;7.5;0;0;0;M;20;A;A;D;D;C;A;A;A;A;C;A;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;8.9;0;0;0;M;20;A;A;D;D;C;A;A;A;A;C;A;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;5;30;70;0;M;20;A;A;D;D;C;A;A;A;A;C;B;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;7.5;0;0;0;M;20;A;A;D;D;C;A;A;A;A;C;B;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;7.5;0;0;0;M;20;A;A;D;D;C;A;A;A;A;C;C;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;30;0;0;0;M;20;A;A;D;D;C;A;A;A;A;C;C;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;7.5;0;0;0;M;20;A;A;D;D;C;A;A;A;A;C;C;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;7.5;0;0;0;M;20;A;A;D;D;C;A;A;A;A;C;C;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;8.9;50;25;0;M;20;A;A;D;D;C;A;A;A;A;C;C;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;10.7;0;0;0;M;20;A;A;D;D;C;A;A;A;A;C;C;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;10.5;0;0;0;M;19;A;A;D;D;C;A;A;A;A;C;C;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;31.4;0;0;0;M;20;A;A;D;D;C;A;A;A;A;C;C;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;5.8;0;0;0;M;20;A;A;D;D;C;A;A;A;A;C;C;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;18.2;0;0;0;M;19;A;A;D;D;D;A;A;A;A;C;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;5.8;0;0;0;M;19;A;A;D;D;D;A;A;A;A;C;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;16;40;0;0;M;19;A;A;D;D;D;A;A;A;A;C;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;30;0;0;0;M;19;A;A;D;E;D;A;A;A;A;C;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;5.8;0;0;0;M;19;A;A;D;E;D;B;A;A;A;C;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;27.9;25;0;0;M;19;A;A;D;E;D;B;A;A;A;C;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;7.5;0;0;0;M;19;A;A;D;E;D;B;A;A;A;C;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;11.7;0;25;25;M;19;A;A;D;E;D;C;A;A;B;C;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;10.1;0;35;0;M;20;A;A;D;E;D;C;A;A;B;C;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;30;0;0;0;M;20;A;A;D;E;D;D;A;A;B;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;18.2;0;0;0;M;20;A;A;D;E;D;D;A;A;C;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;17.9;0;0;0;M;20;A;A;D;E;D;D;A;A;C;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;30;0;0;0;M;20;A;A;D;E;D;D;A;A;C;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;9.1;0;0;0;M;20;A;A;D;E;E;D;A;A;D;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;18.6;0;0;10;M;20;A;A;D;E;E;D;A;A;D;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;8.5;0;0;5;M;20;A;A;D;E;E;D;A;A;D;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;1.4;10;0;40;M;20;A;A;D;E;E;D;A;A;D;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;4;35;0;0;M;20;A;B;E;E;E;D;A;A;D;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;14.7;35;0;0;M;20;A;B;E;E;E;E;A;A;D;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;12.8;50;0;0;M;20;A;C;E;E;E;E;A;A;D;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;11.7;30;70;30;M;20;A;C;E;E;E;E;A;A;D;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;0;0;60;0;M;19;A;C;E;E;E;E;A;A;D;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;18;0;0;0;M;20;A;C;E;E;E;E;A;A;D;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;19.2;50;0;30;M;20;A;C;E;E;E;E;A;A;D;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;1.4;50;0;0;M;20;A;C;E;E;E;E;A;A;D;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;17.5;25;0;0;M;20;A;C;E;E;E;E;A;A;D;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;30;0;0;0;M;20;A;C;E;E;E;E;A;A;D;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;7.5;0;0;0;M;20;A;D;E;E;F;E;A;A;D;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;11.9;0;25;0;M;20;A;D;E;E;F;E;A;A;E;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;9.7;10;30;0;M;20;A;D;E;E;F;E;A;A;E;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;13.3;0;15;0;M;20;A;D;E;E;F;E;A;A;E;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;2;0;0;0;M;20;A;D;E;E;F;E;A;A;E;D;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;11.5;25;10;0;M;18;A;D;E;E;F;E;A;A;E;E;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;4.4;20;0;10;M;18;A;D;E;E;F;E;A;A;E;E;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;10.5;0;0;0;M;18;A;D;E;E;F;E;A;A;E;E;E;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;4;0;25;0;M;18;A;D;E;E;F;E;A;A;E;E;H;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;0;15;45;0;M;19;A;D;E;E;F;E;A;A;E;E;H;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;5;70;25;5;M;19;A;D;E;E;F;E;A;A;E;E;H;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;30;0;0;0;M;19;A;D;F;F;F;E;A;A;E;E;H;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;16.7;55;35;0;M;19;A;D;F;F;F;E;A;A;E;E;H;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;30;0;0;0;M;19;A;D;F;F;F;E;A;A;E;E;H;F
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;5.8;0;0;0;M;19;A;D;F;F;F;E;A;A;E;E;H;G
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;7.5;0;0;0;M;19;A;D;F;F;F;E;A;A;E;E;H;H
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;4.4;0;0;30;M;19;A;F;F;F;F;E;A;A;E;E;H;H
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;27.9;15;0;0;M;19;A;F;F;F;F;E;A;A;E;E;H;I
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;16.9;0;0;0;M;19;A;F;F;F;F;E;B;B;E;E;H;I
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;17;20;0;0;M;19;B;F;F;F;G;E;H;B;E;E;H;I
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;7.5;0;0;0;M;19;B;F;F;F;G;E;I;D;E;E;H;I
2021;614;7;1;10028;4004;1;3548906;35;3;2021;10.6;7.5;0;0;0;M;19;;;;;;;;;;;;
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;19.3;10;65;0;M;20;A;C;E;E;D;E;A;A;E;E;H;F
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;9.4;0;0;0;M;20;A;D;E;E;D;E;A;A;E;E;H;F
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;31.5;0;0;0;M;20;A;D;E;E;D;E;A;A;E;E;H;F
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;18.6;0;0;0;M;20;A;D;E;E;D;E;A;A;E;E;H;F
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;8.4;75;35;30;M;20;A;D;E;E;E;E;A;A;E;E;H;F
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;9.5;0;0;0;M;20;A;D;E;E;E;E;A;A;E;E;H;F
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;11.7;0;30;0;M;19;A;D;E;E;E;E;A;A;E;E;H;F
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;3;10;25;10;M;19;A;D;F;E;E;E;A;A;E;E;H;F
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;20.8;75;0;0;M;20;A;D;F;E;E;E;A;B;E;E;H;F
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;20.4;0;45;15;M;19;A;D;F;F;F;E;H;E;E;E;H;F
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;27.8;0;10;0;M;19;B;D;F;F;F;E;H;F;E;E;H;F
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;27.7;10;0;0;M;20;B;D;F;F;F;E;H;F;E;E;H;H
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;3.6;10;0;30;M;20;E;E;F;F;F;E;H;F;E;E;H;H
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;8.4;50;0;30;M;20;;;;;;;;;;;;
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;2.4;0;0;0;M;20;;;;;;;;;;;;
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;1.6;5;0;0;M;18;;;;;;;;;;;;
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;19.6;30;35;15;M;19;;;;;;;;;;;;
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;11.7;50;0;10;M;19;;;;;;;;;;;;
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;7.5;15;0;0;M;20;;;;;;;;;;;;
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;15.7;0;0;10;M;20;;;;;;;;;;;;
2021;621;7;1;10028;1602;1;3548906;35;3;2021;10.7;29.1;0;0;0;M;20;;;;;;;;;;;;
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;15;0;0;35;M;19;A;A;C;C;A;A;A;A;A;B;C;A
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;30;0;0;0;M;19;A;A;C;D;A;A;A;A;A;B;C;A
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;20.6;0;0;0;M;20;A;A;D;D;B;A;A;A;A;C;E;A
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;6.2;0;0;0;M;20;A;A;D;D;B;A;A;A;A;C;E;A
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;30.3;0;0;0;M;20;A;A;D;D;B;A;A;A;A;C;E;A
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;18.6;0;0;0;M;20;A;A;D;D;B;A;A;A;A;C;E;A
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;18.4;0;0;0;M;20;A;A;D;D;B;A;A;A;A;C;E;C
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;20.4;30;35;10;M;20;A;A;D;D;B;A;A;A;A;C;E;D
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;23.5;15;30;10;M;20;A;B;D;D;B;B;A;A;A;D;E;F
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;18;10;60;20;M;20;A;B;D;D;C;B;A;A;A;D;E;F
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;5;20;0;10;M;20;A;B;D;D;C;B;A;A;A;D;E;F
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;7.5;0;15;0;M;20;A;B;E;E;C;B;A;A;A;D;E;F
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;10.5;35;30;0;M;19;A;D;E;E;D;C;A;A;A;D;G;F
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;9.5;0;0;0;M;19;A;D;E;E;D;C;A;A;B;D;H;F
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;20.6;0;0;0;M;20;A;D;E;E;D;C;A;A;C;E;H;F
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;9.5;0;0;0;M;20;A;D;E;E;D;D;A;A;E;E;H;F
2021;623;7;1;10028;1402;1;3548906;35;3;2021;10.7;20.4;0;0;0;M;19;A;D;E;F;D;D;A;A;E;E;H;I
2021;624;7;1;10028;702;1;3548906;35;3;2021;10.8;4.8;0;0;0;M;19;A;A;D;D;C;D;A;A;D;D;E;F
2021;624;7;1;10028;702;1;3548906;35;3;2021;10.8;7.4;25;0;0;M;20;A;A;D;D;C;D;A;A;D;D;E;F
2021;624;7;1;10028;702;1;3548906;35;3;2021;10.8;16.3;30;0;0;M;20;A;B;D;D;C;E;A;A;D;E;G;F
2021;624;7;1;10028;702;1;3548906;35;3;2021;10.8;17.7;0;0;0;M;19;A;B;D;D;D;E;A;A;D;E;G;F
2021;624;7;1;10028;702;1;3548906;35;3;2021;10.8;30.3;0;0;0;M;19;A;B;D;E;D;E;A;A;E;E;G;F
2021;624;7;1;10028;702;1;3548906;35;3;2021;10.8;15;50;55;10;M;19;A;B;E;E;D;E;A;A;E;E;H;F
2021;624;7;1;10028;702;1;3548906;35;3;2021;10.8;20.2;0;0;0;M;19;A;B;E;E;D;E;A;A;E;E;H;F
2021;624;7;1;10028;702;1;3548906;35;3;2021;10.8;15;10;30;0;M;19;A;D;E;E;E;E;A;A;E;E;H;F
2021;624;7;1;10028;702;1;3548906;35;3;2021;10.8;30.9;0;0;0;M;20;A;D;E;E;E;E;H;A;E;E;H;G
2021;624;7;1;10028;702;1;3548906;35;3;2021;10.8;28.9;25;0;0;M;20;A;D;F;E;E;E;H;A;E;E;H;H
2021;624;7;1;10028;702;1;3548906;35;3;2021;10.8;18.3;25;0;0;M;20;A;D;F;F;F;E;I;A;E;E;H;I
2021;624;7;1;10028;702;1;3548906;35;3;2021;10.8;11.5;0;0;0;M;20;A;F;F;F;F;E;I;B;E;E;H;I
2021;624;7;1;10028;702;1;3548906;35;3;2021;10.8;30.9;0;0;0;M;20;;;;;;;;;;;;
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;7;0;0;0;M;18;A;A;D;E;D;B;A;A;C;D;G;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;19.2;0;0;0;M;19;A;A;D;E;D;B;A;A;D;D;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;19.1;0;0;0;M;19;A;A;D;E;D;C;A;A;D;D;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;14.3;0;10;15;M;19;A;A;E;E;D;C;A;A;D;D;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;12.5;20;35;5;M;19;A;B;E;E;D;C;A;A;D;D;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;11.3;35;30;0;M;19;A;B;E;E;D;C;A;A;D;D;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;10.9;60;0;10;M;19;A;B;E;E;D;C;A;A;D;D;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;14.7;50;0;0;M;19;A;B;E;E;D;C;A;A;D;D;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;2.6;10;0;40;M;20;A;B;E;E;D;C;A;A;D;D;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;15.3;40;0;0;M;20;A;B;E;E;D;C;A;A;D;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;10.1;0;0;0;M;19;A;B;E;E;D;C;A;A;D;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;30.1;0;0;0;M;20;A;B;E;E;D;C;A;A;D;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;30;0;0;0;M;20;A;B;E;E;D;C;A;A;D;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;10.4;0;0;0;M;20;A;B;E;E;D;C;A;A;D;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;7.4;5;0;15;M;20;A;B;E;E;D;C;A;A;D;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;11.9;0;0;0;M;19;A;B;E;E;D;C;A;A;E;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;30;0;0;0;M;20;A;B;E;E;E;D;A;A;E;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;25.5;0;30;0;M;20;A;C;E;E;E;D;A;A;E;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;12.5;0;30;0;M;8;A;C;E;E;E;D;A;A;E;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;17;0;0;0;M;18;A;D;E;E;E;D;A;A;E;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;21;10;50;0;M;19;A;D;E;F;E;D;A;A;E;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;18.6;0;5;0;M;19;A;D;E;F;E;E;A;A;E;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;30;0;0;0;M;20;A;D;E;F;E;E;A;A;E;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;9.5;0;0;5;M;20;A;D;E;F;E;E;A;A;E;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;22.5;0;40;10;M;20;A;D;E;F;E;E;A;A;E;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;19.9;10;0;0;M;20;A;D;E;F;E;E;A;A;E;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;10.1;0;30;15;M;20;A;D;E;F;E;E;A;A;E;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;32.1;0;0;0;M;20;A;D;E;F;F;E;A;A;E;E;H;F
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;30;0;0;0;M;20;A;D;E;F;F;E;A;A;E;E;H;G
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;10.7;20;45;5;M;20;A;D;E;F;F;E;A;A;E;E;H;G
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;13.1;10;15;0;M;20;A;D;E;F;F;E;A;A;E;E;H;G
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;30;0;0;0;M;20;B;D;F;F;F;E;A;A;E;E;H;G
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;8.5;0;55;0;M;20;B;D;F;F;F;E;G;A;E;E;H;G
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;30;0;0;0;M;20;E;D;F;F;F;E;H;B;E;E;H;H
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;2.6;0;45;5;M;20;E;D;F;F;F;E;H;E;E;E;H;I
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;2.6;40;0;10;M;20;E;D;F;F;F;E;H;E;E;E;H;I
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;30.6;0;0;0;M;20;E;F;F;F;G;E;H;E;E;E;H;I
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;17;0;0;0;M;20;E;F;F;F;G;E;H;F;E;E;H;I
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;12.5;30;0;0;M;20;;;;;;;;;;;;
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;19.4;0;0;0;M;20;;;;;;;;;;;;
2021;630;7;1;10028;5401;1;3548906;35;3;2021;10.9;21.5;35;10;30;M;20;;;;;;;;;;;;
2021;630;7;1;10028;5401;1;3548906;35;3;2021;11;18.4;0;0;0;M;20;;;;;;;;;;;;
2021;630;7;1;10028;5401;1;3548906;35;3;2021;11;3.8;0;0;0;M;19;;;;;;;;;;;;
2021;630;7;1;10028;5401;1;3548906;35;3;2021;11;0;0;40;0;M;19;;;;;;;;;;;;
2021;630;7;1;10028;5401;1;3548906;35;3;2021;11;17.3;0;0;0;M;19;;;;;;;;;;;;
2021;630;7;1;10028;5401;1;3548906;35;3;2021;11;31.6;0;0;0;M;20;;;;;;;;;;;;
2021;630;7;1;10028;5401;1;3548906;35;3;2021;11;5.4;0;25;0;M;20;;;;;;;;;;;;
